"","caseid","Leg_01","Leg_SameRights","Leg_DiscussProposals","Leg_AcceptDecisions","treat_ideol","treat_mod","treat_demo","PercDemnorm","threat","PercIdeol"
"3454",1314817999,1,1,1,1,"left-wing","left/right wing","pro-democratic",NA,NA,2
"3455",1314818325,NA,NA,NA,NA,"centre-left","moderate left/right","pro-democratic",4,4,NA
"3456",1317055687,NA,NA,NA,NA,"right-wing","left/right wing","pro-democratic",NA,NA,NA
"3457",1316993753,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"control","control","control",5,3,3
"3458",1314741431,0.666666666666667,1,1,0,"centre-right","moderate left/right","anti-democratic",1,7,5
"3459",1317084661,1,1,1,1,"control","control","control",NA,NA,1
"3460",1315895445,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"right-wing","left/right wing","anti-democratic",NA,NA,3
"3461",1317067637,1,1,1,1,"centre-right","moderate left/right","pro-democratic",NA,1,NA
"3462",1317105467,0.5,0.333333333333333,0.666666666666667,0.5,"centre-left","moderate left/right","anti-democratic",4,5,3
"3463",1317067689,1,1,1,1,"centre","centre","pro-democratic",NA,NA,NA
"3464",1317105535,NA,0.5,0.333333333333333,NA,"centre","centre","anti-democratic",5,4,4
"3465",1317067697,0.944444444444444,1,1,0.833333333333333,"left-wing","left/right wing","anti-democratic",6,1,2
"3466",1314805599,1,1,1,1,"right-wing","left/right wing","anti-democratic",1,7,5
"3467",1316993581,NA,NA,NA,NA,"left-wing","left/right wing","anti-democratic",NA,NA,NA
"3468",1316942529,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,3,1
"3469",1306539707,0.777777777777778,0.666666666666667,0.666666666666667,1,"left-wing","left/right wing","pro-democratic",4,3,1
"3470",1315951471,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-left","moderate left/right","pro-democratic",4,3,2
"3471",1317133939,1,1,1,1,"centre-right","moderate left/right","pro-democratic",7,1,4
"3472",1316829169,0.333333333333333,0,1,0,"right-wing","left/right wing","anti-democratic",1,6,4
"3473",1316862961,NA,NA,NA,NA,"centre","centre","anti-democratic",NA,NA,NA
"3474",1316921257,1,1,1,1,"left-wing","left/right wing","anti-democratic",NA,1,3
"3475",1315417871,0.888888888888889,0.833333333333333,1,0.833333333333333,"centre","centre","pro-democratic",5,4,4
"3476",1315040575,NA,NA,NA,NA,"left-wing","left/right wing","pro-democratic",NA,NA,NA
"3477",1310673261,1,1,1,1,"control","control","control",NA,NA,NA
"3478",1317133915,NA,NA,NA,NA,"right-wing","left/right wing","anti-democratic",NA,NA,NA
"3479",1317067521,1,1,1,1,"centre","centre","anti-democratic",4,3,5
"3480",1317170587,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-left","moderate left/right","anti-democratic",4,5,2
"3481",1317040863,1,1,1,1,"left-wing","left/right wing","pro-democratic",3,5,1
"3482",1317174761,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,1,5
"3483",1317183619,1,1,1,1,"control","control","control",5,1,2
"3484",1316921355,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","anti-democratic",6,2,5
"3485",1317205283,NA,NA,NA,NA,"left-wing","left/right wing","anti-democratic",NA,NA,NA
"3486",1315752315,1,1,1,1,"centre-left","moderate left/right","pro-democratic",7,1,1
"3487",1317193223,1,1,1,1,"right-wing","left/right wing","pro-democratic",4,2,4
"3488",1314716075,1,1,1,1,"centre","centre","pro-democratic",5,NA,NA
"3489",1316829131,1,1,1,1,"left-wing","left/right wing","pro-democratic",7,1,4
"3490",1317222529,NA,NA,NA,NA,"right-wing","left/right wing","anti-democratic",NA,NA,NA
"3491",1317227597,1,1,1,1,"centre-left","moderate left/right","anti-democratic",4,2,4
"3492",1317134091,0.722222222222222,0.833333333333333,0.833333333333333,0.5,"centre-right","moderate left/right","pro-democratic",5,3,4
"3493",1317067565,1,1,1,1,"left-wing","left/right wing","anti-democratic",NA,3,NA
"3494",1317117117,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre","centre","pro-democratic",4,1,NA
"3495",1315895411,0.666666666666667,1,1,0,"centre","centre","anti-democratic",1,3,2
"3496",1315374927,0.5,0.5,0.5,0.5,"centre-left","moderate left/right","anti-democratic",3,5,4
"3497",1317267527,1,1,1,1,"left-wing","left/right wing","anti-democratic",5,2,1
"3498",1317237445,1,1,1,1,"centre-right","moderate left/right","anti-democratic",4,4,NA
"3499",1317296419,0.722222222222222,0.833333333333333,0.5,0.833333333333333,"centre-right","moderate left/right","anti-democratic",6,2,3
"3500",1317268299,0.944444444444444,1,1,0.833333333333333,"left-wing","left/right wing","pro-democratic",7,1,NA
"3501",1317268941,1,1,1,1,"centre-right","moderate left/right","pro-democratic",5,3,5
"3502",1317323275,1,1,1,1,"right-wing","left/right wing","pro-democratic",6,2,5
"3503",1317271577,NA,NA,NA,NA,"right-wing","left/right wing","anti-democratic",1,7,NA
"3504",1317336245,1,1,1,1,"centre-right","moderate left/right","pro-democratic",6,1,4
"3505",1314834391,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-right","moderate left/right","anti-democratic",2,5,5
"3506",1315500645,1,1,1,1,"left-wing","left/right wing","pro-democratic",5,4,1
"3507",1317040953,1,1,1,1,"centre-left","moderate left/right","anti-democratic",7,3,2
"3508",1317268937,1,1,1,1,"control","control","control",6,1,3
"3509",1317268953,1,1,1,1,"centre-left","moderate left/right","pro-democratic",4,3,1
"3510",1317332781,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"control","control","control",NA,2,NA
"3511",1317330787,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,1,5
"3512",1317228557,1,1,1,1,"left-wing","left/right wing","anti-democratic",5,1,1
"3513",1317309311,0.722222222222222,0.833333333333333,0.833333333333333,0.5,"centre","centre","anti-democratic",1,6,4
"3514",1317382097,0.5,0.5,0.5,0.5,"left-wing","left/right wing","anti-democratic",NA,NA,NA
"3515",1315040385,1,1,1,1,"right-wing","left/right wing","pro-democratic",5,NA,NA
"3516",1317228595,0.888888888888889,0.666666666666667,1,1,"right-wing","left/right wing","anti-democratic",5,2,4
"3517",1317206767,1,1,1,1,"centre-right","moderate left/right","pro-democratic",3,2,5
"3518",1313430239,1,1,1,1,"centre","centre","pro-democratic",4,4,NA
"3519",1317416785,0.944444444444444,1,1,0.833333333333333,"control","control","control",NA,NA,NA
"3520",1317393257,1,1,1,1,"centre","centre","anti-democratic",4,2,NA
"3521",1304433399,0.833333333333333,1,1,0.5,"centre-left","moderate left/right","anti-democratic",1,7,4
"3522",1317336031,NA,NA,NA,NA,"centre-left","moderate left/right","pro-democratic",NA,NA,NA
"3523",1315196251,1,1,1,1,"centre-right","moderate left/right","anti-democratic",6,4,5
"3524",1317247079,1,1,1,1,"centre-left","moderate left/right","pro-democratic",4,2,2
"3525",1317250755,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre","centre","anti-democratic",3,5,3
"3526",1317423083,1,1,1,1,"centre-left","moderate left/right","anti-democratic",4,1,2
"3527",1317287987,0.666666666666667,1,1,0,"centre","centre","anti-democratic",1,7,5
"3528",1317309407,1,1,1,1,"left-wing","left/right wing","anti-democratic",4,4,2
"3529",1317309381,NA,NA,NA,NA,"left-wing","left/right wing","pro-democratic",NA,3,2
"3530",1315549553,1,1,1,1,"right-wing","left/right wing","pro-democratic",4,4,5
"3531",1315395225,NA,NA,NA,NA,"centre-right","moderate left/right","pro-democratic",NA,NA,NA
"3532",1317455781,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-left","moderate left/right","pro-democratic",NA,NA,NA
"3533",1317442971,1,1,1,1,"control","control","control",4,4,3
"3534",1317444173,1,1,1,1,"centre","centre","pro-democratic",3,1,5
"3535",1317471333,1,1,1,1,"centre-right","moderate left/right","anti-democratic",NA,5,5
"3536",1317268987,1,1,1,1,"right-wing","left/right wing","anti-democratic",NA,1,NA
"3537",1311128783,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"right-wing","left/right wing","anti-democratic",3,6,5
"3538",1317423115,1,1,1,1,"right-wing","left/right wing","pro-democratic",5,4,2
"3539",1317491981,0.388888888888889,0.5,0.333333333333333,0.333333333333333,"centre","centre","pro-democratic",4,3,3
"3540",1317228703,NA,NA,1,1,"centre-left","moderate left/right","anti-democratic",2,6,NA
"3541",1317376479,1,1,1,1,"centre-right","moderate left/right","pro-democratic",7,1,4
"3542",1317247817,1,1,1,1,"centre-left","moderate left/right","pro-democratic",5,2,2
"3543",1317486903,0.777777777777778,1,0.666666666666667,0.666666666666667,"left-wing","left/right wing","pro-democratic",6,5,NA
"3544",1317496657,1,1,1,1,"left-wing","left/right wing","anti-democratic",4,4,5
"3545",1317505023,NA,NA,NA,NA,"centre-right","moderate left/right","anti-democratic",NA,NA,NA
"3546",1317393247,1,1,1,1,"centre-right","moderate left/right","anti-democratic",2,6,5
"3547",1315895405,1,1,1,1,"centre","centre","anti-democratic",3,3,5
"3548",1317341063,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre","centre","pro-democratic",5,3,4
"3549",1317228683,1,1,1,1,"centre-left","moderate left/right","pro-democratic",7,1,1
"3550",1317341307,1,1,1,1,"control","control","control",4,4,3
"3551",1317168905,1,1,1,1,"right-wing","left/right wing","anti-democratic",3,2,4
"3552",1317535305,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","pro-democratic",7,2,4
"3553",1314894095,1,1,1,1,"centre-left","moderate left/right","pro-democratic",NA,NA,NA
"3554",1316829247,1,1,1,1,"centre-left","moderate left/right","anti-democratic",4,4,4
"3555",1315717969,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","pro-democratic",6,3,4
"3556",1317552561,NA,NA,NA,NA,"centre-right","moderate left/right","pro-democratic",NA,NA,NA
"3557",1317553225,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-left","moderate left/right","anti-democratic",5,4,3
"3558",1317206827,1,1,1,1,"right-wing","left/right wing","pro-democratic",6,2,NA
"3559",1314805681,1,1,1,1,"centre","centre","anti-democratic",NA,NA,NA
"3560",1317067529,1,1,1,1,"centre-left","moderate left/right","pro-democratic",7,1,NA
"3561",1317552737,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre","centre","pro-democratic",6,5,1
"3562",1317423203,1,1,1,1,"right-wing","left/right wing","anti-democratic",1,7,5
"3563",1317589525,0.5,0.5,0.5,0.5,"left-wing","left/right wing","anti-democratic",NA,NA,NA
"3564",1317589067,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"control","control","control",4,3,4
"3565",1317379151,1,1,1,1,"left-wing","left/right wing","pro-democratic",7,1,1
"3566",1314716915,0,0,0,0,"left-wing","left/right wing","pro-democratic",4,7,NA
"3567",1314893729,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"left-wing","left/right wing","anti-democratic",4,2,1
"3568",1317589559,1,1,1,1,"centre-right","moderate left/right","anti-democratic",2,6,5
"3569",1317590043,1,1,1,1,"right-wing","left/right wing","anti-democratic",2,6,5
"3570",1317341061,1,1,1,1,"right-wing","left/right wing","pro-democratic",2,1,4
"3571",1317330773,1,1,1,1,"control","control","control",5,2,3
"3572",1317287899,0.944444444444444,1,0.833333333333333,1,"centre","centre","pro-democratic",4,4,NA
"3573",1317535531,1,1,1,1,"centre-right","moderate left/right","pro-democratic",5,4,5
"3574",1317554377,1,1,1,1,"centre-right","moderate left/right","anti-democratic",3,2,4
"3575",1314716815,0.5,0.5,0.5,0.5,"centre-left","moderate left/right","anti-democratic",4,4,3
"3576",1317482563,0.944444444444444,1,1,0.833333333333333,"control","control","control",4,4,4
"3577",1317602145,1,1,1,1,"centre","centre","anti-democratic",7,1,3
"3578",1317330949,1,1,1,1,"left-wing","left/right wing","pro-democratic",7,1,3
"3579",1317309531,NA,NA,NA,NA,"right-wing","left/right wing","anti-democratic",4,4,NA
"3580",1317603761,0.5,0.5,0.5,0.5,"centre-left","moderate left/right","pro-democratic",NA,4,NA
"3581",1317647115,0.833333333333333,0.833333333333333,1,0.666666666666667,"left-wing","left/right wing","pro-democratic",3,5,1
"3582",1317603651,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"right-wing","left/right wing","pro-democratic",3,5,5
"3583",1317330983,1,1,1,1,"centre-right","moderate left/right","pro-democratic",NA,NA,4
"3584",1317247813,0.722222222222222,1,0.833333333333333,0.333333333333333,"right-wing","left/right wing","anti-democratic",1,1,5
"3585",1317489981,0.722222222222222,0.666666666666667,0.666666666666667,0.833333333333333,"control","control","control",NA,NA,NA
"3586",1317603665,NA,NA,0.666666666666667,NA,"centre","centre","anti-democratic",5,3,NA
"3587",1317535313,1,1,1,1,"centre-right","moderate left/right","anti-democratic",5,4,5
"3588",1317645499,NA,NA,NA,NA,"centre-right","moderate left/right","pro-democratic",NA,NA,NA
"3589",1317393563,1,1,1,1,"centre-left","moderate left/right","anti-democratic",NA,NA,NA
"3590",1317376427,0.611111111111111,0.333333333333333,0.833333333333333,0.666666666666667,"centre-left","moderate left/right","anti-democratic",NA,NA,4
"3591",1317662395,0.444444444444444,0.5,0.5,0.333333333333333,"control","control","control",4,5,2
"3592",1306229027,NA,NA,NA,NA,"left-wing","left/right wing","pro-democratic",1,3,NA
"3593",1317662587,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"left-wing","left/right wing","anti-democratic",NA,NA,NA
"3594",1317010853,1,1,1,1,"centre-left","moderate left/right","pro-democratic",4,4,5
"3595",1317552629,1,1,1,1,"right-wing","left/right wing","pro-democratic",4,4,4
"3596",1317666855,1,1,1,1,"centre-right","moderate left/right","anti-democratic",7,1,NA
"3597",1317704073,1,1,1,1,"centre","centre","pro-democratic",NA,NA,NA
"3598",1317247901,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-right","moderate left/right","pro-democratic",4,3,NA
"3599",1317707249,1,1,1,1,"control","control","control",6,1,NA
"3600",1317704237,NA,0.833333333333333,0.833333333333333,NA,"centre","centre","anti-democratic",3,5,4
"3601",1317716667,NA,NA,NA,NA,"centre","centre","anti-democratic",NA,NA,NA
"3602",1317697715,NA,NA,NA,NA,"centre-right","moderate left/right","anti-democratic",NA,NA,NA
"3603",1317376481,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"right-wing","left/right wing","anti-democratic",4,4,5
"3604",1317705395,1,1,1,1,"right-wing","left/right wing","pro-democratic",NA,1,5
"3605",1317288063,1,1,1,1,"centre-left","moderate left/right","pro-democratic",5,2,4
"3606",1316829129,1,1,1,1,"centre-left","moderate left/right","pro-democratic",3,1,2
"3607",1317711227,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-left","moderate left/right","anti-democratic",4,4,4
"3608",1307916787,0.722222222222222,0.833333333333333,0.666666666666667,0.666666666666667,"centre","centre","pro-democratic",5,5,4
"3609",1317330857,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"control","control","control",6,1,3
"3610",1317228555,1,1,1,1,"left-wing","left/right wing","pro-democratic",6,1,2
"3611",1317726117,1,1,1,1,"centre-right","moderate left/right","pro-democratic",7,1,5
"3612",1317717747,1,1,1,1,"left-wing","left/right wing","anti-democratic",NA,NA,1
"3613",1317716933,0.944444444444444,1,1,0.833333333333333,"centre-left","moderate left/right","pro-democratic",7,1,2
"3614",1317697603,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","anti-democratic",NA,2,5
"3615",1314834349,0.833333333333333,0.666666666666667,1,0.833333333333333,"right-wing","left/right wing","anti-democratic",2,5,5
"3616",1317393253,0.888888888888889,1,1,0.666666666666667,"left-wing","left/right wing","pro-democratic",4,6,1
"3617",1317484693,1,1,1,1,"centre","centre","pro-democratic",7,1,3
"3618",1316885217,1,1,1,1,"centre","centre","anti-democratic",NA,1,3
"3619",1314834955,0.611111111111111,0.666666666666667,0.666666666666667,0.5,"centre-left","moderate left/right","anti-democratic",NA,NA,2
"3620",1317309321,1,1,1,1,"right-wing","left/right wing","anti-democratic",3,5,5
"3621",1317645517,NA,NA,NA,NA,"right-wing","left/right wing","pro-democratic",NA,NA,NA
"3622",1317754117,1,1,1,1,"centre","centre","pro-democratic",5,2,3
"3623",1317603649,0.5,0.5,0.5,0.5,"centre-right","moderate left/right","pro-democratic",4,4,3
"3624",1317755863,1,1,1,1,"left-wing","left/right wing","anti-democratic",1,6,5
"3625",1298191609,NA,NA,NA,NA,"centre-right","moderate left/right","anti-democratic",4,4,4
"3626",1317751661,0.777777777777778,0.833333333333333,0.833333333333333,0.666666666666667,"centre-left","moderate left/right","anti-democratic",3,4,2
"3627",1317762843,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"left-wing","left/right wing","anti-democratic",NA,7,NA
"3628",1317751609,0.722222222222222,0.5,0.833333333333333,0.833333333333333,"right-wing","left/right wing","pro-democratic",4,4,NA
"3629",1317330883,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"control","control","control",4,3,4
"3630",1317764185,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre","centre","anti-democratic",4,2,3
"3631",1317771761,1,1,1,1,"control","control","control",4,1,3
"3632",1317772097,1,1,1,1,"centre","centre","pro-democratic",7,1,3
"3633",1317657913,0.5,0.5,0.5,0.5,"left-wing","left/right wing","pro-democratic",NA,NA,NA
"3634",1317763845,0,0,0,0,"centre-left","moderate left/right","pro-democratic",2,3,NA
"3635",1315063393,1,1,1,1,"centre-left","moderate left/right","pro-democratic",5,2,2
"3636",1317751647,1,1,1,1,"right-wing","left/right wing","anti-democratic",1,6,4
"3637",1317228425,0.888888888888889,0.666666666666667,1,1,"left-wing","left/right wing","pro-democratic",5,3,2
"3638",1317309331,1,1,1,1,"centre-right","moderate left/right","anti-democratic",1,5,5
"3639",1317269057,NA,NA,NA,NA,"centre-left","moderate left/right","anti-democratic",NA,NA,NA
"3640",1317716843,NA,NA,0.833333333333333,0.5,"centre","centre","pro-democratic",4,4,NA
"3641",1284489307,1,1,1,1,"centre-right","moderate left/right","pro-democratic",3,4,4
"3642",1317827461,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"right-wing","left/right wing","pro-democratic",4,3,NA
"3643",1317851033,0,0,0,0,"right-wing","left/right wing","anti-democratic",1,7,NA
"3644",1317615835,0.5,0.5,0.5,0.5,"left-wing","left/right wing","anti-democratic",4,4,3
"3645",1317552623,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"left-wing","left/right wing","pro-democratic",5,2,2
"3646",1317601527,1,1,1,1,"centre","centre","pro-democratic",3,2,4
"3647",1317604183,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","pro-democratic",NA,NA,5
"3648",1317899939,0.888888888888889,0.666666666666667,1,1,"right-wing","left/right wing","pro-democratic",2,1,4
"3649",1317904165,1,1,1,1,"centre","centre","anti-democratic",4,1,3
"3650",1317907503,0.777777777777778,0.833333333333333,0.833333333333333,0.666666666666667,"centre","centre","pro-democratic",4,3,4
"3651",1317552525,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-left","moderate left/right","anti-democratic",3,5,1
"3652",1315932217,1,1,1,1,"centre-right","moderate left/right","pro-democratic",NA,4,NA
"3653",1317696411,0.888888888888889,1,1,0.666666666666667,"left-wing","left/right wing","pro-democratic",4,4,1
"3654",1317735943,NA,NA,NA,NA,"centre-left","moderate left/right","pro-democratic",NA,NA,NA
"3655",1317496829,1,1,1,1,"centre-left","moderate left/right","pro-democratic",6,1,2
"3656",1317910269,NA,NA,0.666666666666667,NA,"left-wing","left/right wing","pro-democratic",4,4,5
"3657",1317657961,1,1,1,1,"centre-right","moderate left/right","pro-democratic",7,1,4
"3658",1317972143,1,1,1,1,"centre","centre","pro-democratic",5,4,4
"3659",1317589809,0.944444444444444,0.833333333333333,1,1,"centre-right","moderate left/right","anti-democratic",5,3,5
"3660",1317966873,0.611111111111111,0.666666666666667,0.666666666666667,0.5,"centre-left","moderate left/right","anti-democratic",NA,NA,NA
"3661",1317972447,1,1,1,1,"centre-left","moderate left/right","pro-democratic",1,6,NA
"3662",1317849209,0.5,0.5,0.5,0.5,"left-wing","left/right wing","pro-democratic",4,4,NA
"3663",1318014331,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"left-wing","left/right wing","anti-democratic",NA,NA,1
"3664",1318021037,0.944444444444444,0.833333333333333,1,1,"control","control","control",4,1,NA
"3665",1317849173,0.611111111111111,0.666666666666667,0.666666666666667,0.5,"centre","centre","anti-democratic",4,4,4
"3666",1317910485,1,1,1,1,"centre-right","moderate left/right","pro-democratic",4,4,NA
"3667",1318059773,NA,NA,NA,NA,"right-wing","left/right wing","anti-democratic",4,2,NA
"3668",1318060285,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,2,5
"3669",1318089953,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre","centre","anti-democratic",4,4,NA
"3670",1318094911,1,1,1,1,"centre-left","moderate left/right","pro-democratic",NA,NA,NA
"3671",1318082903,NA,0.5,NA,NA,"left-wing","left/right wing","pro-democratic",3,NA,NA
"3672",1318106395,1,1,1,1,"centre","centre","pro-democratic",4,5,3
"3673",1317810651,1,1,1,1,"centre-left","moderate left/right","anti-democratic",NA,4,2
"3674",1318116505,1,1,1,1,"centre-left","moderate left/right","anti-democratic",NA,NA,NA
"3675",1318137811,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"left-wing","left/right wing","anti-democratic",4,5,5
"3676",1318153135,0.666666666666667,0.666666666666667,0.833333333333333,0.5,"centre-right","moderate left/right","anti-democratic",NA,NA,NA
"3677",1318152619,1,1,1,1,"control","control","control",5,1,NA
"3678",1318173143,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","pro-democratic",3,5,5
"3679",1318181067,NA,NA,NA,NA,"centre-left","moderate left/right","anti-democratic",NA,NA,NA
"3680",1318178793,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"right-wing","left/right wing","anti-democratic",NA,NA,5
"3681",1318178607,0.777777777777778,0.833333333333333,0.833333333333333,0.666666666666667,"centre","centre","anti-democratic",4,2,5
"3682",1318195023,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-left","moderate left/right","pro-democratic",6,2,3
"3683",1318108467,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","anti-democratic",4,4,4
"3684",1318199471,1,1,1,1,"centre","centre","pro-democratic",5,3,2
"3685",1318202473,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"control","control","control",3,3,2
"3686",1318186843,1,1,1,1,"left-wing","left/right wing","pro-democratic",NA,NA,NA
"3687",1318221199,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","pro-democratic",7,1,2
"3688",1318234645,1,1,1,1,"control","control","control",NA,1,NA
"3689",1317997711,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","pro-democratic",NA,NA,NA
"3690",1318185723,0.722222222222222,0.833333333333333,0.666666666666667,0.666666666666667,"centre-left","moderate left/right","anti-democratic",3,5,2
"3691",1318276211,1,1,1,1,"left-wing","left/right wing","anti-democratic",NA,1,1
"3692",1318086019,0.666666666666667,0.5,0.666666666666667,0.833333333333333,"centre","centre","anti-democratic",6,3,NA
"3693",1318301135,1,1,1,1,"centre-right","moderate left/right","anti-democratic",4,1,4
"3694",1318326261,0.5,0.5,0.5,0.5,"centre-right","moderate left/right","pro-democratic",3,NA,4
"3695",1318321387,0.944444444444444,1,0.833333333333333,1,"right-wing","left/right wing","pro-democratic",4,4,4
"3696",1318325563,1,1,1,1,"left-wing","left/right wing","anti-democratic",NA,NA,1
"3697",1318326917,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre","centre","anti-democratic",6,NA,2
"3698",1318343267,NA,NA,NA,NA,"control","control","control",NA,NA,NA
"3699",1318201997,1,1,1,1,"left-wing","left/right wing","pro-democratic",3,6,3
"3700",1318369029,1,1,1,1,"right-wing","left/right wing","anti-democratic",6,2,5
"3701",1318137801,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","anti-democratic",2,5,5
"3702",1318371341,0.888888888888889,0.833333333333333,0.833333333333333,1,"right-wing","left/right wing","pro-democratic",5,5,5
"3703",1318108455,0.888888888888889,1,0.833333333333333,0.833333333333333,"centre","centre","anti-democratic",NA,NA,NA
"3704",1318369349,1,1,1,1,"centre-left","moderate left/right","pro-democratic",1,2,1
"3705",1318404885,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-left","moderate left/right","anti-democratic",4,2,5
"3706",1318429543,1,1,1,1,"centre-left","moderate left/right","pro-democratic",NA,NA,2
"3707",1318465397,1,1,1,1,"left-wing","left/right wing","pro-democratic",1,4,1
"3708",1318229145,0.611111111111111,0.5,0.666666666666667,0.666666666666667,"left-wing","left/right wing","anti-democratic",NA,NA,4
"3709",1307071755,1,1,1,1,"left-wing","left/right wing","anti-democratic",4,4,1
"3710",1318594945,1,1,1,1,"right-wing","left/right wing","anti-democratic",3,2,5
"3711",1318903297,NA,NA,NA,NA,"centre-right","moderate left/right","anti-democratic",NA,NA,NA
"3712",1318904383,0.611111111111111,0.666666666666667,0.666666666666667,0.5,"right-wing","left/right wing","pro-democratic",4,4,NA
"3713",1318284979,1,1,1,1,"centre","centre","anti-democratic",6,2,4
"3714",1318974019,NA,NA,NA,NA,"centre-right","moderate left/right","pro-democratic",NA,NA,NA
"3715",1318137903,1,1,1,1,"control","control","control",5,2,2
"3716",1319111205,1,1,1,1,"centre-right","moderate left/right","pro-democratic",6,2,4
"3717",1319128097,1,1,1,1,"centre","centre","pro-democratic",2,7,5
"3718",1319142513,0.833333333333333,1,1,0.5,"centre-right","moderate left/right","anti-democratic",7,1,NA
"3719",1319167785,1,1,1,1,"left-wing","left/right wing","anti-democratic",3,5,1
"3720",1318228175,1,1,1,1,"centre-left","moderate left/right","anti-democratic",2,5,1
"3721",1319250161,0.222222222222222,0.333333333333333,0.166666666666667,0.166666666666667,"right-wing","left/right wing","anti-democratic",NA,NA,NA
"3722",1319259415,1,1,1,1,"centre-left","moderate left/right","pro-democratic",5,3,2
"3723",1319275021,1,1,1,1,"control","control","control",4,4,NA
"3724",1319275017,1,1,1,1,"right-wing","left/right wing","pro-democratic",6,5,5
"3725",1319275915,1,1,1,1,"left-wing","left/right wing","pro-democratic",7,1,1
"3726",1319167701,1,1,1,1,"centre-left","moderate left/right","pro-democratic",7,1,2
"3727",1319307729,1,1,1,1,"centre-left","moderate left/right","anti-democratic",2,NA,1
"3728",1319372467,1,1,1,1,"left-wing","left/right wing","pro-democratic",5,2,1
"3729",1319378539,1,1,1,1,"centre","centre","pro-democratic",7,1,3
"3730",1319414935,1,1,1,1,"centre-right","moderate left/right","anti-democratic",2,4,4
"3731",1319418467,1,1,1,1,"left-wing","left/right wing","anti-democratic",4,1,NA
"3732",1319387153,0.777777777777778,0.666666666666667,0.833333333333333,0.833333333333333,"right-wing","left/right wing","anti-democratic",2,6,3
"3733",1319330589,0.944444444444444,1,0.833333333333333,1,"left-wing","left/right wing","pro-democratic",2,5,1
"3734",1319434727,NA,NA,NA,NA,"centre","centre","pro-democratic",NA,NA,NA
"3735",1318108511,0.666666666666667,0.833333333333333,0.833333333333333,0.333333333333333,"centre-right","moderate left/right","anti-democratic",1,7,5
"3736",1318109823,0.833333333333333,1,1,0.5,"right-wing","left/right wing","anti-democratic",3,6,5
